User,Date,Tweet,Permalink,Retweet count,Likes count,Tweet value
World Health Organization (WHO),30/1/2020 17:06:10,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: How are people appointed to the expert advisory panel of the International Health Regulations Emergency Committee?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/7Bt6kyOkfl",https://www.twitter.com/user/status/1222929006967869442,21,62,2835.82
World Health Organization (WHO),22/1/2020 13:47:11,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHOEMRO @WHO_Europe @WHOAFRO Q: Who are the members of an International Health Regulations Emergency Committee?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/8XtygR3lLC",https://www.twitter.com/user/status/1219979825848442880,21,50,2835.81
World Health Organization (WHO),5/3/2020 15:55:55,"Tobacco-related medical expenditures, often out-of-pocket, can drive vulnerable households into poverty, or force individuals to forgo life-saving care altogether.
#NoTobacco🚭 https://t.co/uqKfHtlr8n",https://www.twitter.com/user/status/1235594902878031874,20,73,2578.01
World Health Organization (WHO),24/2/2020 14:21:57,"@JY_LeDrian @DrTedros @EmmanuelMacron The Academy will play an instrumental role towards achieving WHO’s triple billion goal:

🔹 1 B more 👨‍👨‍👧‍👧 will benefit from universal health coverage

🔹 1 B more 👨‍👨‍👧‍👧 will be better protected in health emergencies

🔹 1 B more 👨‍👨‍👧‍👧 will enjoy improved health and wellbeing.",https://www.twitter.com/user/status/1231947375356383233,20,64,2148.35
World Health Organization (WHO),27/2/2020 15:02:08,"@WHOWPRO @WHOSEARO @WHOAFRO @WHOEMRO @WHO_Europe @pahowho An adequate and reliable supply of safe blood can be assured by a stable base of regular, voluntary, unpaid 🩸 donors.
This is the safest group of donors as the prevalence of bloodborne infections is lowest among this group. https://t.co/FxoBgwjxCM",https://www.twitter.com/user/status/1233044652670029826,20,62,2578.01
World Health Organization (WHO),19/2/2020 13:27:38,"@DrTedros @UNICEF @unicefchief @TheLancet @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOWPRO ""But this rosy picture masks shocking inequalities &amp; injustice. 

I have just returned from #DRC, where the ongoing #measles outbreak has claimed the lives of more than 6000 people, most of them young children, who missed out on affordable, lifesaving vaccines""-@DrTedros https://t.co/GqHlY1Ofat",https://www.twitter.com/user/status/1230121768385425408,20,29,2578.02
World Health Organization (WHO),22/2/2020 7:04:43,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong ""We’re also providing advice to countries on how to do screening, testing, contact tracing &amp; treatment.
Last week we brought the intl. research community together to identify research priorities, especially in the areas of diagnostics, therapeutics &amp; vaccines""-@DrTedros #COVID19",https://www.twitter.com/user/status/1231112568560869377,20,68,2148.34
World Health Organization (WHO),20/2/2020 15:16:44,"@DrTedros ""The team has been brought together through the Global Outbreak Alert and Response Network, and includes experts in epidemiology, virology, clinical management, outbreak control and public health""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1230511609086464000,20,57,2148.34
World Health Organization (WHO),14/2/2020 15:27:20,"@DrTedros ""Clearly this is an evolving picture. #HealthWorkers &amp; responders in #China are working with virtually no sleep in difficult conditions. But we need to ensure that we’re getting the most accurate data, as quickly as possible, to assist 🇨🇳 &amp; support the global response""-@DrTedros",https://www.twitter.com/user/status/1228339952095780870,20,56,2148.34
World Health Organization (WHO),12/2/2020 18:35:12,"All aspects of the #COVID19 outbreak &amp; ways to control it were discussed (1):

-the natural history of the virus, its transmission &amp; diagnosis

-animal &amp; environmental research on the origin of the virus, including management measures at the human-animal interface",https://www.twitter.com/user/status/1227662454987116545,20,44,2148.35
World Health Organization (WHO),12/2/2020 18:26:02,"@DrTedros ""As you know, the research &amp; innovation forum on #COVID19 concluded this afternoon. I was very encouraged to see the energy &amp; speed with which the global research community has taken up this challenge""-@DrTedros",https://www.twitter.com/user/status/1227660145276133376,20,62,2148.35
World Health Organization (WHO),8/2/2020 15:44:26,"@DrTedros ""We’re leveraging our existing network called EPI-WIN – which stands for WHO Information Network for Epidemics. The WHO’s risk communications and ‘infodemic’ management team actively track misinformation, in multiple languages""-@DrTedros",https://www.twitter.com/user/status/1226169929503793152,20,36,2148.35
World Health Organization (WHO),4/2/2020 16:41:03,"@DrTedros @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho ""I call on all Member States to share detailed information with WHO – including epidemiological, clinical severity and the results of community studies and investigations. This is the responsibility of all countries under the International Health Regulations""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1224734625492324352,20,38,2148.34
World Health Organization (WHO),4/2/2020 16:39:38,"@DrTedros @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho ""We’re sending a team of international experts to work with their Chinese counterparts to increase understanding of the outbreak to guide the global response""-@DrTedros #2019nCoV #EB146",https://www.twitter.com/user/status/1224734268489945088,20,45,2148.34
World Health Organization (WHO),4/2/2020 16:37:42,"@DrTedros @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho ""We continue to work closely with the Chinese government to support its efforts to address this outbreak at the epicenter. That is our best chance of preventing a broader global crisis""-@DrTedros #2019nCoV #EB146",https://www.twitter.com/user/status/1224733779496972288,20,49,2148.34
World Health Organization (WHO),4/2/2020 12:13:59,"@DrTedros @WHOAFRO @WHOSEARO @WHOWPRO @pahowho @WHO_Europe @WHOEMRO ""The past decade has seen the emergence of a new nicotine phenomenon: e-cigarettes.
These products are designed to attract users, have proliferated in many markets around the 🌍, and in some countries, children are using them in large numbers""-@DrTedros #EB146",https://www.twitter.com/user/status/1224667415100915714,20,45,2148.34
World Health Organization (WHO),3/2/2020 10:01:38,"""We are therefore exploring options for tools that would allow us to signal an intermediate level of alert, without reopening negotiations on the text of the International Health Regulations""-@DrTedros #EB146",https://www.twitter.com/user/status/1224271719126487040,20,42,2148.34
World Health Organization (WHO),22/1/2020 13:56:15,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHOEMRO @WHO_Europe @WHOAFRO Q: How are people appointed to the expert advisory panel of the International Health Regulations Emergency Committee?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/EtAoH5iZI8",https://www.twitter.com/user/status/1219982106757148673,20,50,2835.81
World Health Organization (WHO),5/3/2020 13:39:49,"The aim of the @FCTCofficial is to protect present and future generations from the devastating health, social, environmental and economic consequences of tobacco consumption and exposure to tobacco smoke.
https://t.co/XC4AoKeRA7
#NoTobacco 🚭 https://t.co/3uWbA7g7Nt",https://www.twitter.com/user/status/1235560653110337536,19,65,2835.81
World Health Organization (WHO),27/2/2020 10:59:50,"@WHOWPRO @WHOSEARO @WHOAFRO @WHOEMRO @WHO_Europe @pahowho WHO’s new action plan to speed up universal access to safe blood &amp; blood products pulls together existing recommendations &amp; recommends new improved ways of working.
It’s the start of a 4-year collaborative effort to improve 🩸 transfusion &amp; blood-based therapies in all countries. https://t.co/a3pl2ATDZO",https://www.twitter.com/user/status/1232983673902903301,19,91,2578.01
World Health Organization (WHO),22/2/2020 7:05:11,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong ""2 weeks ago I briefed @UN SG @antonioguterres &amp; we agreed to activate the UN Crisis Management Team, led by @DrMikeRyan, to enable WHO to focus on the health response while other agencies bring their expertise to bear on the other implications of the #COVID19 outbreak""-@DrTedros",https://www.twitter.com/user/status/1231112682243264512,19,54,2148.34
World Health Organization (WHO),22/2/2020 7:03:10,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong ""Increasing number of African countries are now able to test for #COVID19 with laboratory test kits supplied by WHO, compared with only two labs just a couple of weeks ago""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1231112175659495424,19,67,2148.34
World Health Organization (WHO),20/2/2020 15:19:25,"@NUSingapore @SNUCM_Official @NCDCgov @CDCgov @NIH @rki_de @DrTedros @DrMikeRyan @UN @antonioguterres ""Twice a week we have a call with clinical experts who are treating patients with #COVID19, including front-line workers in #China, to share information about the progression of disease and what works and what doesn’t in treatment""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1230512286239989761,19,36,2148.34
World Health Organization (WHO),20/2/2020 15:18:42,"@NUSingapore @SNUCM_Official @NCDCgov @CDCgov @NIH @rki_de @DrTedros @DrMikeRyan ""Two weeks ago, I briefed the @UN Secretary-General @antonioguterres and we agreed to activate the United Nations Crisis Management Team, led by @DrMikeRyan""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1230512104416870401,19,33,2148.34
World Health Organization (WHO),18/2/2020 16:07:22,"@DrTedros @WHOWPRO @WHOSEARO @WHOAFRO @pahowho @WHO_Europe @WHOEMRO @KKMPutrajaya ""Many countries are taking steps to prepare themselves, with WHO support.

We’ve shipped supplies of personal protective equipment to 21 countries &amp; will ship to another 106 countries in the coming weeks""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1229799578746212353,19,38,2148.34
World Health Organization (WHO),18/2/2020 16:06:44,"@DrTedros @WHOWPRO @WHOSEARO @WHOAFRO @pahowho @WHO_Europe @WHOEMRO @KKMPutrajaya ""These signals show the importance of all countries being ready for the arrival of the #coronavirus, to treat patients with dignity &amp; compassion, to protect #healthworkers &amp; to prevent onward transmission""-@DrTedros #COVID19",https://www.twitter.com/user/status/1229799419677151232,19,44,2148.34
World Health Organization (WHO),12/2/2020 18:18:59,"@DrTedros ""Nonetheless, the signs are extremely positive in the eastern 🇨🇩 &amp; I hope that by the time the Emergency Committee reconvenes, we will be able to declare an end to the outbreak.
But even as we near the end of the #Ebola outbreak, we must act now to prevent the next one""-@DrTedros",https://www.twitter.com/user/status/1227658371777650693,19,54,2148.34
World Health Organization (WHO),12/2/2020 19:58:15,@DrTedros @WHOAFRO @OMSRDCONGO @pahowho @WHO_Europe @WHOWPRO @WHOSEARO @WHOEMRO Here are some photos from today's media briefing on  #Ebola in #DRC and #COVID19 https://t.co/CyvwKaqj23,https://www.twitter.com/user/status/1227683352737701888,19,85,2578.02
World Health Organization (WHO),11/2/2020 8:14:25,"@DrTedros ""We need your collective knowledge, insight and experience to answer the questions we don’t have answers to, and to identify the questions we may not even realize we need to ask""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1227143840919891974,19,53,2148.35
World Health Organization (WHO),10/2/2020 17:34:16,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO With only 10 years to achieve @GlobalGoalsUN target 3.4 on noncommunicable diseases, governments must accelerate their response to the 🌏🌍🌎 epidemic and consider implementing the most effective and feasible interventions first.
https://t.co/4uyBnCzgNq https://t.co/RlVsU4NdNy",https://www.twitter.com/user/status/1226922344909877252,19,66,2835.82
World Health Organization (WHO),8/2/2020 15:46:13,"@DrTedros ""We are also engaging with search, social and digital companies such as @Facebook, @Google, @TencentGlobal, Baidu, @Twitter, @tiktok_uk, Weibo, @Pinterest &amp; others""-@DrTedros",https://www.twitter.com/user/status/1226170374649503750,19,39,2148.35
World Health Organization (WHO),8/2/2020 15:41:17,"@DrTedros ""Since the start of February, there have been three cases of #Ebola in #DRC. It is clearly too soon to celebrate; while there are cases anywhere in 🇨🇩, the risk of spread within the country and to neighboring countries remains very high""-@DrTedros",https://www.twitter.com/user/status/1226169134335045632,19,58,2148.35
